date,open,high,low,close,volume,prev_close,daily_return,buy_signal
2022-12-07,10800.0,11000.0,10600.0,10950.0,454413,10900.0,0.0045871559633027525,False
2022-12-08,10800.0,10950.0,10600.0,10700.0,556726,10950.0,-0.0228310502283105,False
2022-12-09,10850.0,10950.0,10700.0,10950.0,278447,10700.0,0.02336448598130841,True
2022-12-12,10900.0,11300.0,10800.0,11250.0,433580,10950.0,0.0273972602739726,True
2022-12-13,11350.0,11400.0,11200.0,11300.0,312183,11250.0,0.0044444444444444444,False
2022-12-14,11350.0,11400.0,11200.0,11350.0,300066,11300.0,0.004424778761061947,False
2022-12-15,11350.0,11600.0,11200.0,11250.0,344858,11350.0,-0.00881057268722467,False
2022-12-16,11250.0,11350.0,11050.0,11100.0,266297,11250.0,-0.013333333333333334,False
2022-12-19,11100.0,11300.0,11000.0,11300.0,234379,11100.0,0.018018018018018018,True
2022-12-20,11300.0,11500.0,11050.0,11100.0,521399,11300.0,-0.017699115044247787,False
2022-12-21,11250.0,11350.0,11050.0,11200.0,259774,11100.0,0.009009009009009009,False
2022-12-22,11300.0,11350.0,11100.0,11150.0,267027,11200.0,-0.004464285714285714,False
2022-12-23,11050.0,11150.0,10850.0,10900.0,393050,11150.0,-0.02242152466367713,False
2022-12-26,10900.0,10950.0,10700.0,10900.0,358604,10900.0,0.0,False
2022-12-27,10900.0,11350.0,10900.0,11250.0,580239,10900.0,0.03211009174311927,True
2022-12-28,11100.0,11400.0,10900.0,10950.0,508039,11250.0,-0.02666666666666667,False
2022-12-29,10900.0,11050.0,10550.0,10550.0,549109,10950.0,-0.0365296803652968,False
2023-01-02,10650.0,10750.0,10350.0,10450.0,268630,10550.0,-0.009478672985781991,False
2023-01-03,10350.0,10650.0,10200.0,10400.0,437537,10450.0,-0.004784688995215311,False
2023-01-04,10300.0,10750.0,10200.0,10700.0,327381,10400.0,0.028846153846153848,True
2023-01-05,10700.0,10800.0,10400.0,10450.0,348125,10700.0,-0.02336448598130841,False
2023-01-06,10450.0,10700.0,10400.0,10600.0,282191,10450.0,0.014354066985645933,True
2023-01-09,10800.0,11300.0,10700.0,11250.0,769581,10600.0,0.06132075471698113,True
2023-01-10,11300.0,11450.0,11150.0,11300.0,634757,11250.0,0.0044444444444444444,False
2023-01-11,11350.0,11550.0,11300.0,11400.0,475489,11300.0,0.008849557522123894,False
2023-01-12,11550.0,11900.0,11450.0,11600.0,826234,11400.0,0.017543859649122806,True
2023-01-13,11650.0,11800.0,11500.0,11600.0,568275,11600.0,0.0,False
2023-01-16,11700.0,11900.0,11500.0,11650.0,660166,11600.0,0.004310344827586207,False
2023-01-17,11700.0,13250.0,11700.0,12750.0,5947201,11650.0,0.0944206008583691,True
2023-01-18,12800.0,12900.0,12150.0,12300.0,2006688,12750.0,-0.03529411764705882,False
2023-01-19,12400.0,12450.0,11800.0,12250.0,1379193,12300.0,-0.0040650406504065045,False
2023-01-20,12150.0,12250.0,11950.0,12200.0,699065,12250.0,-0.004081632653061225,False
2023-01-25,12250.0,12350.0,11960.0,12020.0,5312,12200.0,-0.014754098360655738,False
2023-01-26,12020.0,12700.0,12020.0,12710.0,12066,12020.0,0.05740432612312812,True
2023-01-27,12760.0,12970.0,12560.0,12790.0,10618,12710.0,0.006294256490952006,False
2023-01-30,12900.0,13160.0,12680.0,12800.0,7291,12790.0,0.0007818608287724785,False
2023-01-31,12810.0,13430.0,12690.0,13350.0,18904,12800.0,0.04296875,True
2023-02-01,13500.0,13600.0,13170.0,13460.0,9370,13350.0,0.008239700374531835,False
2023-02-02,13700.0,14060.0,13560.0,13900.0,18266,13460.0,0.03268945022288262,True
